Date Time,Elapsed,Control,Blank,DOX 6.25,NVB 2.5,DOX 12.5,NVB 5,DOX 25,NVB 10,DOX 50,NVB 20,DOX 100,NVB 40,DOX 200,NVB 80,DOX 400,NVB 160
10/13/2017 6:30,42,30.5837,0.2611,26.9835,28.9978,28.9096,31.9509,26.9503,30.9954,20.9954,34.5871,15.5735,20.7832,13.1777,16.3734,11.4753,16.4037
10/13/2017 9:30,45,33.3602,0.2638,31.1746,32.2347,31.8927,37.2193,30.8746,35.0016,23.8074,40.0688,17.0866,22.889,13.5642,17.2372,12.4572,17.8324
10/13/2017 12:30,48,36.3965,0.2608,34.682,36.593,35.8382,39.5333,36.0389,38.8499,25.3479,42.321,17.7201,23.1456,14.3719,17.5259,11.7761,18.7482
10/13/2017 15:30,51,39.6423,0.3229,37.5122,39.4377,37.1588,43.7582,39.2218,43.4743,26.3009,46.2165,18.6627,24.7514,14.0186,17.6921,11.6659,18.4424
10/13/2017 18:30,54,45.9016,0.1962,41.5538,45.7604,45.4476,49.0575,39.0989,46.7012,29.7125,51.78,18.1931,24.9124,14.8719,19.3517,11.677,19.2396
10/13/2017 21:28,56.9667,47.9238,0.326,46.4053,48.9483,46.7841,53.4767,43.9416,53.0049,31.3609,56.7993,18.7909,25.2415,15.1389,20.3488,11.6365,18.7237
10/14/2017 0:30,60,52.112,0.2942,52.7688,56.8579,51.1235,59.6021,47.9576,59.7739,31.2515,56.6712,19.0553,28.0162,14.3534,19.783,11.8715,18.8941
10/14/2017 3:30,63,59.4719,0.2701,55.0193,58.4643,58.8316,66.0338,51.7556,66.2558,35.1864,64.3371,20.6187,28.0266,15.7781,19.3198,12.1896,18.8555
10/14/2017 6:30,66,64.4347,0.2758,60.6837,64.9826,61.8918,71.8568,60.3474,68.3363,36.2908,69.9484,21.1527,29.448,16.2483,21.2813,12.3349,20.4482
10/14/2017 9:30,69,71.7212,0.2421,65.9837,71.2858,72.1294,76.1053,64.8508,74.4856,39.2637,74.9956,21.7348,31.6884,16.914,21.814,13.2754,19.8237
10/14/2017 12:30,72,75.5847,0.24,73.0914,76.9487,73.5207,81.2238,71.6414,78.6049,41.3666,79.6792,21.1569,31.204,17.4521,21.0092,12.9583,20.683
10/11/2017 12:30,0,6.9975,0.2637,7.5187,7.5899,8.1165,8.3628,7.2374,7.7807,8.2887,8.6724,7.3775,7.3921,7.4273,8.3272,7.9712,8.6423
10/11/2017 15:30,3,7.9353,0.3017,8.6651,8.8276,9.3481,9.3672,8.0001,8.5611,9.2521,9.3946,8.1879,8.0644,8.2787,9.2874,8.7087,9.4281
10/11/2017 18:30,6,8.1055,0.2755,9.9411,9.9209,10.4592,10.4602,9.732,9.3433,10.2512,10.7873,9.0086,8.443,8.6658,10.4748,8.9004,10.3507
10/11/2017 21:28,8.9667,8.9504,0.2312,10.7636,10.8135,11.7524,11.9743,9.9802,10.6266,10.7587,12.1528,9.9576,8.7057,9.1375,10.8718,9.224,11.2921
10/12/2017 0:30,12,10.3207,0.1691,11.8851,12.1794,13.0223,12.8405,11.8145,11.7806,12.0454,13.498,10.0953,9.4012,9.9462,10.7353,9.4256,11.811
10/12/2017 3:30,15,11.0312,0.1956,13.4901,13.4257,14.4692,14.5394,13.0025,13.5398,12.7054,15.542,11.4259,10.3753,9.4465,11.6275,9.8377,12.2539
10/12/2017 6:30,18,11.8573,0.2559,14.5958,14.9611,15.4195,16.1273,13.6335,14.9732,13.7367,17.3442,11.2452,11.3579,10.4108,12.7525,10.5556,12.6364
10/12/2017 9:30,21,12.9745,0.2274,15.4996,16.5822,16.2995,17.6001,14.9653,16.0794,14.9452,17.5375,12.0955,13.0375,11.6553,13.3208,10.1732,13.2848
10/12/2017 12:30,24,13.6608,0.256,15.7062,17.6399,18.0241,19.5973,15.7721,17.8132,15.9412,19.3834,12.2678,13.8394,11.5601,14.4306,10.3481,13.7619
10/12/2017 15:30,27,15.7636,0.1895,18.5282,19.4688,19.8912,21.5042,17.5488,18.7942,17.9032,20.9796,13.2854,14.4682,11.5835,15.4445,10.8274,14.0217
10/12/2017 18:30,30,17.4588,0.3191,20.0694,21.7858,22.0486,23.7098,19.9007,22.1886,18.2457,24.9972,13.4611,14.8775,12.5239,16.3254,11.208,14.3767
10/12/2017 21:28,32.9667,18.7247,0.2605,22.7794,23.6077,23.7754,25.6218,20.9928,22.8972,19.2247,26.4656,13.4898,15.5838,12.8916,15.8254,10.518,14.8246
10/13/2017 0:30,36,19.832,0.2425,26.4007,26.6042,26.1985,27.3231,23.2733,26.246,19.9552,29.0867,14.3912,16.8762,12.3826,16.6883,11.8233,15.8911
10/13/2017 3:30,39,22.3234,0.2301,26.2574,27.8244,29.1819,30.4751,26.2245,29.8239,22.999,31.1378,14.5965,17.7569,13.0542,17.1089,10.838,15.163
10/13/2017 6:30,42,25.0275,0.2721,28.5996,30.387,32.5179,34.8798,28.2843,31.8042,25.126,35.1582,15.8849,19.7224,13.2069,17.9515,11.3212,15.5476
10/13/2017 9:30,45,28.8773,0.1979,33.0787,36.266,37.9969,39.022,30.648,35.5675,27.0544,40.7811,16.3269,20.2162,13.0577,18.3384,11.7064,16.4496
10/13/2017 12:30,48,31.125,0.2472,36.7274,37.3598,39.3955,42.1531,34.8296,38.2157,27.6389,41.4687,17.2758,22.3299,13.2595,18.239,10.9989,17.0455
10/13/2017 15:30,51,32.9841,0.2927,41.4005,41.5165,43.097,46.848,37.4087,42.9986,30.2541,46.6715,17.1226,22.5408,13.514,18.7596,11.1876,17.9322
10/13/2017 18:30,54,37.3568,0.3032,44.44,45.9479,50.168,51.7623,41.557,47.5265,32.6881,50.3403,17.7986,23.9108,15.0967,18.7181,11.292,17.412
10/13/2017 21:28,56.9667,41.8165,0.2796,51.0585,49.07,51.5661,57.8606,46.8657,51.2674,34.3198,57.2945,18.8545,24.0868,14.6322,20.9422,11.6492,18.3683
10/14/2017 0:30,60,45.3067,0.3322,56.013,55.9995,59.9357,64.3199,51.5425,56.0646,34.7959,59.6929,19.9606,25.598,14.5067,20.1559,11.9579,18.6702
10/14/2017 3:30,63,50.4572,0.1729,61.0226,60.9126,64.7471,70.1223,56.5952,62.1676,41.507,66.9009,21.6027,28.5048,14.7813,21.3464,11.8367,18.3439
10/14/2017 6:30,66,56.0677,0.2536,63.022,69.2512,70.2516,74.5919,61.803,69.7388,42.2421,70.7054,22.0025,28.6926,16.1804,21.9099,12.3582,17.5884
10/14/2017 9:30,69,59.0502,0.2419,72.1789,72.9587,75.3888,78.3573,65.4853,73.0493,44.8062,77.0533,22.0694,30.8396,16.2219,22.4294,11.6819,18.307
10/14/2017 12:30,72,65.9186,0.2901,76.4262,77.9149,79.3369,81.5748,72.9428,76.3403,45.4633,79.9876,23.7121,30.7853,15.7779,22.4195,11.5712,19.7784
10/11/2017 12:30,0,8.6286,0.239,7.8162,7.5412,7.9228,7.8577,7.8664,7.6033,7.8864,8.1079,8.1916,7.5905,7.4004,8.367,8.5023,8.116
10/11/2017 15:30,3,9.2856,0.3301,9.1363,8.3272,8.768,8.7236,9.0584,8.7002,8.8818,9.1452,9.1807,8.4157,8.5941,9.0567,9.3438,10.0178
10/11/2017 18:30,6,10.5982,0.2331,9.6221,9.5533,9.9834,9.9253,9.5739,10.1118,9.3877,10.0555,9.9352,8.7994,9.0979,10.2438,9.7435,11.4326
10/11/2017 21:28,8.9667,11.3381,0.2165,10.713,10.368,11.4565,10.8338,10.8433,10.9596,10.2068,11.0892,10.7365,9.6689,10.596,10.3897,10.0402,12.244
10/12/2017 0:30,12,12.5077,0.2946,12.2482,11.5308,12.2299,12.5676,11.8963,11.8782,10.825,13.0186,11.2864,9.9328,10.4454,10.7262,10.0369,12.6767
10/12/2017 3:30,15,12.8399,0.2152,13.465,12.5419,14.2015,13.5772,13.415,13.6717,12.552,13.5324,12.0263,10.6524,10.7305,11.7513,9.8626,12.9575
10/12/2017 6:30,18,15.2125,0.229,15.5867,14.2522,16.2916,15.8314,14.2096,15.6624,13.4538,15.7252,12.6221,12.3384,11.8789,12.2708,10.2171,13.1149
10/12/2017 9:30,21,15.4405,0.3122,17.5626,15.1119,16.9355,16.8898,15.5781,16.4466,14.5866,16.7103,13.3572,13.1869,12.1771,12.7679,10.8723,13.8386
10/12/2017 12:30,24,16.54,0.2517,17.1706,16.5467,18.305,18.4029,17.5363,16.8655,15.2743,18.3372,13.8583,13.9126,12.2362,13.3411,10.4966,14.0133
10/12/2017 15:30,27,18.8887,0.2847,19.5782,18.0161,20.3012,20.4302,18.304,20.749,16.7468,19.5244,14.1999,15.1898,12.4951,14.3503,10.9536,14.7093
10/12/2017 18:30,30,19.5167,0.2697,20.6585,20.5354,22.3426,21.9873,20.447,22.1939,17.7729,23.6131,15.2849,15.3467,13.0821,15.0583,11.1876,15.1703
10/12/2017 21:28,32.9667,22.1043,0.2366,23.1192,22.8631,25.0809,23.8844,23.3549,23.8606,19.3389,24.2233,15.8858,16.4783,13.0532,14.8963,11.0248,15.1937
10/13/2017 0:30,36,23.1396,0.2165,25.244,25.6889,26.7925,26.0501,26.364,26.6923,20.1327,26.6146,16.1561,17.642,13.7817,14.9609,11.8057,16.4235
10/13/2017 3:30,39,25.8728,0.2891,26.6132,28.0621,29.3561,29.3063,26.0643,27.8567,21.7068,29.641,17.1237,17.5902,14.0413,16.0105,12.2918,16.2049
10/13/2017 6:30,42,29.6241,0.3359,32.1309,29.7938,31.5026,32.9236,32.2936,31.6766,23.8763,32.5173,17.1691,18.9845,13.315,16.7522,12.2253,16.5051
10/13/2017 9:30,45,32.6031,0.328,37.1231,31.8956,34.3656,36.313,34.0726,33.9995,27.1182,34.0497,17.4795,20.393,13.9415,16.9417,12.1834,17.3638
10/13/2017 12:30,48,35.7218,0.259,40.866,37.8951,39.2274,38.5208,33.9773,38.6033,26.6315,39.1064,18.8244,20.8208,14.2614,17.1533,12.3903,16.9133
10/13/2017 15:30,51,38.7319,0.2702,40.7311,40.6079,42.9683,42.5429,36.2229,41.3671,27.8193,43.4292,18.7736,21.8516,14.1829,17.6374,11.8564,17.1735
10/13/2017 18:30,54,41.6286,0.225,48.675,46.063,48.618,47.5669,43.9041,46.9116,32.3257,48.8432,19.4854,23.5815,14.5616,17.4876,12.3031,18.1428
10/13/2017 21:28,56.9667,44.5411,0.211,51.4484,51.8471,54.4018,52.2354,49.8404,50.3545,34.8708,50.8399,21.2975,24.699,14.8966,18.2413,11.9305,17.9663
10/14/2017 0:30,60,50.6307,0.2034,61.6661,55.0354,58.2206,56.8366,57.6384,55.1903,36.3895,59.8006,22.6018,26.1231,16.0423,19.4001,13.0668,18.3642
10/14/2017 3:30,63,59.1281,0.3894,61.1259,61.863,63.701,64.6608,58.2566,62.7204,40.6977,64.5814,23.7988,26.3088,17.1335,20.1204,11.9877,19.2829
10/14/2017 6:30,66,64.9917,0.203,68.8383,67.9844,69.5313,67.0748,64.1843,65.4258,41.0272,67.2002,22.3829,27.8003,16.3791,20.8775,12.6001,19.1383
10/14/2017 9:30,69,66.0524,0.3036,77.8186,70.7306,74.7361,73.0902,68.9993,70.9912,44.0405,71.3209,24.3884,28.6662,17.162,21.2633,12.9085,18.8318
10/14/2017 12:30,72,72.8084,0.3494,81.6615,76.8159,80.0395,78.0593,72.8396,78.803,45.7336,74.1857,23.5836,29.5655,17.6391,21.6877,14.1379,19.2285
