Date Time,Elapsed,Blank,Control,JNK-IN-7 0.125,U0126 3.13,JNK-IN-7 0.25,U0126 6.25,JNK-IN-7 0.5,U0126 13,JNK-IN-7 1,U0126 25,JNK-IN-7 2,U0126 50,JNK-IN-7 4,U0126 100,JNK-IN-7 8,U0126 200,JNK-IN-7 10,Blank,Control,R428 0.13,Erlotinib 0.0005,R428 0.25,Erlotinib 0.001,R428 0.5,Erlotinib 0.004,R428 1,Erlotinib 0.012,R428 2,Erlotinib 0.037,R428 3,Erlotinib 0.111,R428 6,Erlotinib 0.333
11/18/2017 19:10,30,0.0242,0.0306,0.0562,0.0412,0.0676,0.0562,0.0821,0.0445,0.0835,0.0742,0.1597,0.0551,0.1779,0.0858,0.1558,0.2472,0.2603,0.0125,0.0493,0.0534,0.0543,0.0478,0.0982,0.0403,0.0699,0.0625,0.093,0.1171,0.1007,0.1194,0.1414,0.1288,0.0853
11/18/2017 22:10,33,0.0245,0.0239,0.0449,0.0424,0.0668,0.048,0.0765,0.0539,0.0576,0.0849,0.1804,0.0802,0.1579,0.0996,0.1461,0.3056,0.2506,0.0113,0.0481,0.0535,0.0489,0.0564,0.0906,0.041,0.0594,0.0623,0.0914,0.1239,0.1109,0.0959,0.1653,0.1288,0.0916
11/19/2017 1:10,36,0.0241,0.0364,0.0502,0.0498,0.0693,0.0492,0.1167,0.0536,0.0704,0.1063,0.1616,0.0787,0.154,0.1208,0.149,0.3754,0.2503,0.0091,0.0587,0.0548,0.0394,0.0582,0.0754,0.0366,0.0764,0.0602,0.0911,0.1165,0.1072,0.0921,0.1878,0.1165,0.1112
11/19/2017 4:10,39,0.0225,0.0357,0.0531,0.0581,0.0592,0.0463,0.1163,0.058,0.0546,0.1025,0.1611,0.0925,0.1647,0.1574,0.1482,0.4259,0.25,0.0096,0.0573,0.0632,0.0439,0.0524,0.082,0.0491,0.0882,0.0617,0.1012,0.1218,0.1305,0.0947,0.2076,0.121,0.1239
11/19/2017 7:10,42,0.0258,0.0474,0.0509,0.0546,0.06,0.0648,0.1086,0.0633,0.061,0.1047,0.1742,0.1212,0.1547,0.175,0.1548,0.4944,0.2455,0.0061,0.0689,0.0627,0.0403,0.0387,0.102,0.0476,0.0869,0.0724,0.1252,0.1118,0.1365,0.0934,0.2068,0.1439,0.1377
11/19/2017 10:10,45,0.0268,0.0385,0.0485,0.0523,0.0619,0.0758,0.1071,0.0716,0.0659,0.1169,0.173,0.1333,0.1476,0.2009,0.1543,0.5715,0.2491,0.0124,0.068,0.0502,0.055,0.0372,0.1082,0.0569,0.0905,0.074,0.1066,0.1177,0.1715,0.0921,0.2314,0.1278,0.1675
11/19/2017 13:10,48,0.0236,0.0471,0.0446,0.0515,0.0618,0.0661,0.0986,0.067,0.0776,0.1381,0.1624,0.1542,0.1532,0.2584,0.1551,0.6314,0.2485,0.0096,0.0732,0.0576,0.0649,0.0471,0.1006,0.0505,0.0948,0.1084,0.1434,0.1066,0.1996,0.0907,0.2654,0.114,0.2037
11/19/2017 16:10,51,0.024,0.062,0.0624,0.0516,0.0543,0.0603,0.0994,0.0805,0.1008,0.1479,0.1284,0.179,0.1548,0.2907,0.1501,0.6917,0.2507,0.008,0.0517,0.0517,0.0619,0.0495,0.0871,0.0477,0.1015,0.1071,0.1566,0.1015,0.2258,0.0941,0.2698,0.1248,0.2249
11/19/2017 19:10,54,0.0251,0.0635,0.0761,0.0603,0.0951,0.0663,0.1108,0.1136,0.0906,0.1591,0.1189,0.2169,0.1572,0.333,0.1601,0.7511,0.2606,0.0075,0.069,0.0782,0.0581,0.0447,0.0831,0.0476,0.0963,0.0873,0.1593,0.1027,0.2596,0.0978,0.2845,0.1355,0.2874
11/19/2017 22:10,57,0.0235,0.0867,0.0734,0.0894,0.1021,0.0669,0.1317,0.0988,0.0747,0.1705,0.1472,0.2538,0.1575,0.3909,0.1637,0.8307,0.2568,0.0096,0.0914,0.0653,0.0647,0.0536,0.1001,0.0667,0.0955,0.0752,0.1915,0.1062,0.2667,0.1133,0.2998,0.1313,0.2778
11/20/2017 1:10,60,0.0248,0.0975,0.0815,0.0825,0.0929,0.0649,0.1246,0.0949,0.0884,0.195,0.1963,0.2992,0.1666,0.445,0.1657,0.9123,0.2693,0.0085,0.0716,0.068,0.0548,0.0523,0.0928,0.095,0.1073,0.075,0.2169,0.1081,0.246,0.1083,0.2572,0.134,0.2443
11/20/2017 4:10,63,0.0251,0.0893,0.0864,0.0799,0.1056,0.0688,0.1149,0.0976,0.0871,0.2017,0.2191,0.3507,0.1741,0.502,0.177,0.9649,0.2717,0.0071,0.062,0.0652,0.0514,0.0533,0.0922,0.0737,0.1204,0.0792,0.2195,0.1143,0.2956,0.1163,0.2521,0.145,0.2362
11/20/2017 7:10,66,0.0247,0.0707,0.1026,0.0817,0.1066,0.0709,0.11,0.1039,0.0819,0.2319,0.1991,0.3957,0.1779,0.5612,0.1801,1.0287,0.2814,0.0084,0.0506,0.0747,0.0585,0.0576,0.1004,0.0572,0.1326,0.0901,0.2369,0.1085,0.3251,0.1172,0.2701,0.1375,0.2206
11/20/2017 10:10,69,0.0273,0.0671,0.0845,0.0753,0.0959,0.084,0.1053,0.1185,0.0934,0.2421,0.2086,0.4241,0.1858,0.6094,0.1819,1.0917,0.2869,0.0089,0.065,0.0719,0.0587,0.0591,0.1089,0.0615,0.1327,0.0781,0.2467,0.121,0.358,0.1242,0.2828,0.1396,0.2354
11/20/2017 13:10,72,0.0246,0.0783,0.072,0.0682,0.1018,0.0726,0.0957,0.1206,0.0976,0.2687,0.1989,0.4875,0.1938,0.6359,0.1801,1.1216,0.2964,0.0085,0.0656,0.0738,0.057,0.0714,0.1033,0.0645,0.1251,0.0769,0.236,0.1169,0.3364,0.129,0.2943,0.1423,0.2504
11/17/2017 13:10,0,0.0166,0.1232,0.0699,0.072,0.0428,0.029,0.0406,0.0301,0.0485,0.0561,0.0525,0.032,0.0487,0.061,0.0575,0.0682,0.0551,0.0236,0.0709,0.0721,0.0356,0.0354,0.0428,0.0331,0.0529,0.0201,0.0988,0.0577,0.0293,0.0335,0.0301,0.0391,0.0604
11/17/2017 16:10,3,0.0126,0.0973,0.0866,0.0934,0.0425,0.0427,0.0714,0.0908,0.0505,0.0651,0.0694,0.041,0.0899,0.0648,0.0804,0.0741,0.0903,0.0233,0.0778,0.0988,0.0536,0.0649,0.054,0.0729,0.088,0.0418,0.1233,0.0646,0.0939,0.0982,0.0749,0.0558,0.0624
11/17/2017 19:10,6,0.0156,0.0954,0.0647,0.1158,0.0591,0.0461,0.0741,0.0906,0.0479,0.069,0.0806,0.0447,0.1549,0.0703,0.1881,0.0918,0.1731,0.0265,0.0757,0.115,0.0752,0.0756,0.0613,0.0922,0.1164,0.0595,0.1182,0.1055,0.1172,0.2007,0.1077,0.0851,0.0688
11/17/2017 22:10,9,0.0103,0.0813,0.058,0.0964,0.0533,0.0374,0.0567,0.1011,0.0447,0.046,0.093,0.0352,0.2032,0.0761,0.2224,0.065,0.1992,0.0181,0.0685,0.1083,0.0797,0.0788,0.0473,0.0845,0.0947,0.074,0.129,0.0911,0.133,0.2544,0.1447,0.1445,0.1058
11/18/2017 1:10,12,0.0124,0.0596,0.0418,0.0784,0.0436,0.0441,0.0534,0.1029,0.084,0.0463,0.0999,0.0355,0.3032,0.0491,0.2253,0.0636,0.2319,0.0351,0.0557,0.0961,0.0576,0.0844,0.0632,0.0841,0.1178,0.0716,0.1228,0.1126,0.1618,0.2646,0.1355,0.1889,0.154
11/18/2017 4:10,15,0.0116,0.0558,0.028,0.0575,0.0541,0.0422,0.0404,0.0868,0.0942,0.0469,0.1154,0.0405,0.3247,0.0531,0.2163,0.0765,0.2182,0.0124,0.0464,0.0829,0.0475,0.081,0.048,0.1398,0.1146,0.077,0.1021,0.1046,0.1245,0.3572,0.1245,0.191,0.1219
11/18/2017 7:10,18,0.0111,0.0512,0.0255,0.0694,0.0489,0.0349,0.0463,0.0622,0.0856,0.0475,0.0967,0.0367,0.3382,0.0564,0.2308,0.0974,0.2318,0.0103,0.0493,0.0863,0.0491,0.0809,0.041,0.1504,0.085,0.1109,0.0931,0.1309,0.1382,0.2981,0.0967,0.161,0.1144
11/18/2017 10:10,21,0.0106,0.0541,0.0291,0.0607,0.0502,0.0292,0.0468,0.0581,0.0745,0.0468,0.1187,0.0405,0.3094,0.0624,0.2174,0.1289,0.2531,0.0115,0.0459,0.0937,0.0527,0.0608,0.0413,0.1056,0.0711,0.122,0.1161,0.1189,0.1104,0.2374,0.0988,0.1084,0.1038
11/18/2017 13:10,24,0.0094,0.0618,0.0227,0.0525,0.0565,0.0345,0.0506,0.0729,0.064,0.0487,0.132,0.048,0.2235,0.0701,0.2049,0.1738,0.2416,0.0111,0.0524,0.0971,0.0623,0.0585,0.04,0.0753,0.0629,0.123,0.1375,0.1444,0.0958,0.2237,0.1023,0.1052,0.0996
11/18/2017 16:10,27,0.0108,0.07,0.0273,0.0532,0.0448,0.0355,0.0502,0.0696,0.0539,0.0506,0.1363,0.05,0.2295,0.0765,0.1989,0.2291,0.2366,0.0133,0.046,0.0904,0.0666,0.0663,0.0366,0.0678,0.0827,0.0829,0.1163,0.1304,0.092,0.2106,0.1035,0.1009,0.1275
11/18/2017 19:10,30,0.0101,0.0637,0.0243,0.0526,0.0568,0.0295,0.048,0.0719,0.0501,0.0605,0.1385,0.0584,0.2229,0.1076,0.1958,0.2891,0.2295,0.0127,0.0637,0.0724,0.0667,0.0637,0.0391,0.0686,0.0707,0.0767,0.1055,0.1189,0.086,0.1855,0.1031,0.0985,0.1308
11/18/2017 22:10,33,0.0105,0.0676,0.0269,0.0651,0.0551,0.0312,0.055,0.0638,0.0606,0.0662,0.1176,0.0595,0.2165,0.125,0.1895,0.3607,0.2361,0.01,0.0601,0.0707,0.0607,0.0654,0.0409,0.0695,0.0783,0.0704,0.0935,0.1088,0.0907,0.1455,0.1015,0.0935,0.1272
11/19/2017 1:10,36,0.0103,0.0737,0.0278,0.0676,0.0538,0.0308,0.0662,0.0715,0.0768,0.0699,0.0953,0.075,0.2111,0.1571,0.2001,0.4371,0.2334,0.0093,0.0523,0.0743,0.0553,0.0753,0.0439,0.0723,0.0782,0.0601,0.1053,0.0948,0.0999,0.1268,0.1487,0.093,0.1483
11/19/2017 4:10,39,0.0085,0.0787,0.0322,0.0675,0.0506,0.0309,0.0566,0.0798,0.0857,0.0777,0.1204,0.094,0.2002,0.1828,0.1996,0.4879,0.2413,0.0087,0.048,0.0734,0.0672,0.05,0.04,0.0635,0.0818,0.0635,0.1466,0.0873,0.1305,0.1375,0.1758,0.0984,0.1963
11/19/2017 7:10,42,0.011,0.0706,0.0439,0.0676,0.0465,0.0362,0.0644,0.0792,0.0741,0.0907,0.1186,0.0899,0.2013,0.2375,0.2007,0.5696,0.2365,0.0068,0.046,0.0712,0.0658,0.0553,0.0375,0.0853,0.0826,0.0672,0.1702,0.0856,0.1478,0.1401,0.2042,0.1038,0.2163
11/19/2017 10:10,45,0.0123,0.0687,0.0371,0.0673,0.0474,0.0335,0.0618,0.0866,0.0819,0.1098,0.1375,0.1266,0.2001,0.2787,0.201,0.6141,0.2446,0.0111,0.0419,0.0738,0.0698,0.0685,0.0357,0.0868,0.1002,0.0841,0.2093,0.0775,0.1705,0.1366,0.214,0.1105,0.2388
11/19/2017 13:10,48,0.0114,0.0654,0.0511,0.0695,0.04,0.0401,0.0685,0.1032,0.0832,0.0992,0.1768,0.1546,0.2079,0.3152,0.2139,0.6904,0.2522,0.0096,0.0619,0.068,0.0919,0.0842,0.0377,0.068,0.105,0.088,0.217,0.0813,0.1751,0.1495,0.2173,0.1108,0.3026
11/19/2017 16:10,51,0.0135,0.0701,0.0475,0.0934,0.0544,0.0501,0.0693,0.1178,0.0699,0.1258,0.139,0.1798,0.1997,0.3681,0.2128,0.7598,0.2578,0.0123,0.0476,0.0769,0.0743,0.1027,0.0443,0.071,0.0958,0.0988,0.2044,0.0763,0.2006,0.1518,0.2356,0.1077,0.3286
11/19/2017 19:10,54,0.0101,0.1091,0.0373,0.0938,0.0524,0.0452,0.0622,0.1065,0.0687,0.1302,0.1351,0.2104,0.2126,0.4261,0.2163,0.8345,0.2636,0.0083,0.0624,0.0777,0.0708,0.1461,0.0519,0.0788,0.1043,0.1056,0.2175,0.0688,0.2262,0.1541,0.1945,0.1114,0.3343
11/19/2017 22:10,57,0.0115,0.1098,0.0398,0.0798,0.0572,0.0468,0.0747,0.1092,0.069,0.1341,0.1262,0.2485,0.2087,0.5034,0.2206,0.9198,0.2673,0.01,0.065,0.078,0.0664,0.1122,0.0542,0.0874,0.1102,0.1145,0.2543,0.0727,0.2723,0.1511,0.2214,0.1115,0.3147
11/20/2017 1:10,60,0.0125,0.087,0.0402,0.0783,0.0587,0.0489,0.0873,0.1215,0.0856,0.1525,0.124,0.2833,0.2172,0.5508,0.2256,0.9801,0.2776,0.0075,0.0563,0.0692,0.0651,0.0904,0.0715,0.1001,0.1195,0.0944,0.2663,0.0804,0.2868,0.1593,0.2347,0.1149,0.3098
11/20/2017 4:10,63,0.0107,0.0823,0.0463,0.0773,0.0578,0.0619,0.0864,0.1202,0.1043,0.1702,0.1244,0.3341,0.2279,0.5932,0.2268,1.0526,0.2782,0.0118,0.0648,0.0724,0.068,0.0865,0.0646,0.0798,0.1259,0.0965,0.2626,0.0807,0.2971,0.1614,0.266,0.1144,0.326
11/20/2017 7:10,66,0.0122,0.0861,0.064,0.0765,0.0695,0.0626,0.064,0.1537,0.1085,0.1825,0.1305,0.3694,0.226,0.6542,0.2396,1.1336,0.2807,0.009,0.0752,0.082,0.0657,0.0909,0.0603,0.0809,0.1189,0.0952,0.2586,0.082,0.3118,0.1615,0.2701,0.1224,0.3333
11/20/2017 10:10,69,0.0109,0.0886,0.0594,0.0916,0.0885,0.0587,0.0737,0.1579,0.0917,0.2089,0.1344,0.403,0.232,0.7136,0.2457,1.1916,0.292,0.0104,0.0841,0.0938,0.0751,0.0844,0.0685,0.0843,0.1195,0.0885,0.2564,0.0923,0.3423,0.1645,0.2823,0.1299,0.3319
11/20/2017 13:10,72,0.0108,0.1003,0.0539,0.0864,0.0753,0.0708,0.0677,0.162,0.0984,0.2076,0.1425,0.4537,0.2416,0.7458,0.2502,1.2496,0.2899,0.0082,0.0832,0.0865,0.0675,0.0903,0.0701,0.0907,0.1238,0.0866,0.2816,0.0963,0.3089,0.1676,0.2821,0.1193,0.3231
11/17/2017 13:10,0,0.0187,0.0548,0.1114,0.0618,0.0585,0.0299,0.0734,0.0192,0.0584,0.0556,0.0733,0.0636,0.0609,0.0336,0.0419,0.0571,0.029,0.0146,0.0449,0.054,0.0801,0.037,0.0459,0.0434,0.0661,0.0741,0.0396,0.0419,0.0748,0.0508,0.0219,0.0266,0.0512
11/17/2017 16:10,3,0.0168,0.0545,0.0921,0.0784,0.0559,0.0369,0.1077,0.053,0.0515,0.0948,0.0984,0.0809,0.0767,0.0354,0.0997,0.112,0.0649,0.0189,0.0549,0.0617,0.0834,0.0439,0.0531,0.0776,0.1092,0.0911,0.1011,0.1087,0.1193,0.0677,0.0709,0.046,0.1189
11/17/2017 19:10,6,0.0165,0.08,0.0541,0.0804,0.0705,0.0423,0.1028,0.0442,0.0541,0.0904,0.0915,0.0869,0.1488,0.0361,0.2014,0.115,0.1014,0.0189,0.0453,0.0697,0.0708,0.0428,0.0711,0.107,0.1192,0.1373,0.1399,0.1094,0.1252,0.1707,0.1272,0.0824,0.1733
11/17/2017 22:10,9,0.0171,0.0768,0.0495,0.0649,0.0648,0.0313,0.0825,0.0516,0.0571,0.0788,0.0794,0.0875,0.2904,0.0363,0.2707,0.0856,0.1838,0.0206,0.0486,0.0729,0.0714,0.0354,0.0711,0.1028,0.1048,0.1097,0.1258,0.1196,0.1157,0.2819,0.126,0.1641,0.1941
11/18/2017 1:10,12,0.013,0.0674,0.0557,0.0593,0.0667,0.03,0.0926,0.0464,0.0472,0.0773,0.0885,0.085,0.3158,0.0312,0.303,0.0882,0.2122,0.0186,0.0434,0.0617,0.0637,0.03,0.073,0.0816,0.0966,0.0655,0.1131,0.1946,0.0931,0.3193,0.1096,0.1766,0.169
11/18/2017 4:10,15,0.0179,0.0495,0.0531,0.0551,0.0739,0.0559,0.0902,0.0265,0.0472,0.0791,0.0864,0.0783,0.3352,0.0319,0.3153,0.0922,0.2521,0.0157,0.0419,0.0675,0.0741,0.0321,0.0658,0.0726,0.1154,0.0773,0.1096,0.2715,0.0962,0.3581,0.1255,0.1705,0.1625
11/18/2017 7:10,18,0.0175,0.0457,0.068,0.0536,0.0754,0.0485,0.0966,0.0379,0.0383,0.0748,0.0865,0.0699,0.3725,0.0337,0.3232,0.1045,0.2445,0.0139,0.061,0.0772,0.0695,0.0255,0.0698,0.067,0.1136,0.0811,0.1324,0.2685,0.0994,0.3198,0.1196,0.1309,0.1604
11/18/2017 10:10,21,0.0124,0.0483,0.0433,0.0523,0.0717,0.0382,0.0782,0.0551,0.0452,0.0833,0.1044,0.0719,0.3168,0.0448,0.2897,0.1271,0.223,0.0131,0.0689,0.0759,0.0629,0.0262,0.0742,0.0517,0.1173,0.0684,0.1353,0.2192,0.1212,0.2534,0.0839,0.0969,0.1606
11/18/2017 13:10,24,0.0151,0.0466,0.0465,0.0724,0.0675,0.0332,0.0751,0.0463,0.0412,0.0794,0.1178,0.0761,0.2935,0.0493,0.2812,0.1588,0.2187,0.0138,0.0672,0.0652,0.0558,0.0249,0.0635,0.0611,0.1129,0.0683,0.1095,0.1914,0.1317,0.2563,0.0645,0.0894,0.1569
11/18/2017 16:10,27,0.0149,0.0765,0.0369,0.0906,0.0541,0.0345,0.0629,0.0389,0.0344,0.0929,0.1172,0.0857,0.2588,0.0613,0.2714,0.1972,0.213,0.0166,0.0602,0.0652,0.0649,0.0317,0.0958,0.0756,0.0943,0.0683,0.1311,0.1851,0.1275,0.2517,0.081,0.0848,0.15
11/18/2017 19:10,30,0.0131,0.054,0.0442,0.1116,0.0497,0.0254,0.0738,0.0429,0.0388,0.0928,0.1164,0.0967,0.2409,0.0809,0.2581,0.2481,0.2076,0.0168,0.0564,0.0648,0.0647,0.038,0.0935,0.0786,0.1087,0.0767,0.1244,0.1344,0.1298,0.2258,0.099,0.0856,0.1318
11/18/2017 22:10,33,0.0139,0.0527,0.0423,0.0895,0.0457,0.0348,0.062,0.0486,0.0653,0.0935,0.1236,0.1032,0.2229,0.0956,0.2534,0.3077,0.2072,0.0142,0.0482,0.0611,0.0598,0.0386,0.0737,0.0668,0.0902,0.0677,0.1354,0.1119,0.1414,0.1988,0.0999,0.0813,0.1414
11/19/2017 1:10,36,0.0131,0.0439,0.0481,0.0916,0.0542,0.0314,0.0764,0.048,0.0468,0.1011,0.1231,0.1083,0.2095,0.1105,0.2531,0.3706,0.2174,0.0126,0.0546,0.0749,0.0641,0.0409,0.0919,0.0679,0.088,0.0718,0.1635,0.1074,0.1593,0.1623,0.1197,0.0778,0.1436
11/19/2017 4:10,39,0.0123,0.0475,0.0502,0.0789,0.0467,0.0538,0.0624,0.0441,0.0503,0.1248,0.1207,0.103,0.2047,0.1375,0.2549,0.4395,0.2153,0.019,0.0624,0.0579,0.0754,0.0376,0.0891,0.0585,0.0917,0.0803,0.1641,0.0896,0.1998,0.1526,0.1249,0.0792,0.1703
11/19/2017 7:10,42,0.0187,0.0706,0.0535,0.0805,0.0528,0.0583,0.0739,0.0559,0.0363,0.1197,0.1248,0.1214,0.1998,0.1813,0.2511,0.5162,0.2171,0.0159,0.0716,0.067,0.11,0.0422,0.0827,0.0756,0.1033,0.1015,0.1727,0.0916,0.2239,0.1435,0.1645,0.0845,0.2298
11/19/2017 10:10,45,0.0153,0.0532,0.0608,0.0918,0.0493,0.0495,0.0656,0.0629,0.035,0.14,0.1285,0.1316,0.2118,0.2181,0.2589,0.5636,0.2248,0.0196,0.0727,0.0783,0.0875,0.0393,0.0718,0.0937,0.1031,0.1,0.1973,0.0885,0.2329,0.1422,0.1692,0.0848,0.2378
11/19/2017 13:10,48,0.0122,0.0435,0.0586,0.1068,0.0582,0.0718,0.0617,0.0662,0.0919,0.1436,0.1158,0.156,0.2105,0.2474,0.2544,0.6347,0.2326,0.019,0.0808,0.0681,0.0705,0.0485,0.075,0.0696,0.1039,0.0869,0.199,0.0874,0.2323,0.1407,0.1883,0.0878,0.2493
11/19/2017 16:10,51,0.012,0.0627,0.0572,0.0937,0.0649,0.0804,0.0668,0.0715,0.0798,0.157,0.1282,0.192,0.2143,0.3047,0.265,0.6989,0.2225,0.0155,0.083,0.0786,0.0676,0.0416,0.0912,0.0722,0.1078,0.0841,0.2242,0.0926,0.2535,0.157,0.1799,0.0906,0.2693
11/19/2017 19:10,54,0.0121,0.0626,0.0648,0.0966,0.0734,0.0741,0.0707,0.0702,0.0726,0.1746,0.1288,0.231,0.2205,0.3544,0.2643,0.7782,0.2327,0.0162,0.0802,0.0894,0.0722,0.0418,0.1025,0.0751,0.1062,0.0799,0.2518,0.0938,0.2227,0.1557,0.2169,0.0859,0.2933
11/19/2017 22:10,57,0.013,0.0629,0.0579,0.1085,0.0764,0.0695,0.0652,0.0745,0.0903,0.1871,0.1249,0.2501,0.2242,0.4037,0.2715,0.84,0.2374,0.0145,0.0751,0.096,0.0811,0.0493,0.1109,0.078,0.1102,0.0784,0.264,0.0926,0.2404,0.161,0.2253,0.0938,0.2975
11/20/2017 1:10,60,0.0158,0.0685,0.0633,0.1058,0.077,0.0665,0.0748,0.0646,0.0818,0.2044,0.1322,0.31,0.236,0.4465,0.2807,0.9258,0.2417,0.0118,0.0642,0.0959,0.0931,0.0603,0.0883,0.0737,0.1266,0.0844,0.2829,0.0978,0.2388,0.167,0.2385,0.0967,0.3064
11/20/2017 4:10,63,0.0132,0.068,0.0759,0.1353,0.0686,0.0723,0.0762,0.08,0.0752,0.2256,0.1243,0.3429,0.2359,0.5112,0.2854,1.0027,0.2404,0.0154,0.0694,0.0755,0.102,0.0706,0.0844,0.0742,0.126,0.0944,0.3074,0.1177,0.251,0.1626,0.2419,0.1004,0.3516
11/20/2017 7:10,66,0.0123,0.077,0.07,0.1298,0.0622,0.0849,0.0703,0.1029,0.067,0.2367,0.1262,0.3987,0.2516,0.5644,0.2892,1.0566,0.2438,0.0144,0.1048,0.0773,0.1121,0.0695,0.0909,0.0662,0.1303,0.1052,0.3099,0.1159,0.2529,0.1643,0.2581,0.1134,0.347
11/20/2017 10:10,69,0.0138,0.0789,0.0573,0.125,0.0621,0.0796,0.0731,0.0983,0.0724,0.2724,0.1215,0.4195,0.2536,0.6065,0.3033,1.1224,0.259,0.0151,0.0897,0.076,0.0849,0.068,0.0912,0.0805,0.1435,0.0996,0.323,0.1185,0.2692,0.1613,0.2844,0.1104,0.3495
11/20/2017 13:10,72,0.0112,0.0751,0.0629,0.1168,0.0717,0.0919,0.0731,0.1057,0.0613,0.2921,0.1189,0.4517,0.2664,0.6425,0.2988,1.1491,0.2598,0.0126,0.1109,0.0752,0.0915,0.0743,0.0976,0.0875,0.1517,0.1071,0.3012,0.1229,0.3164,0.1619,0.2826,0.1215,0.3416
