IC50s,hill_log__,Emin_growth_interval__,Emax_death_log__,hill,Emin_growth,Emax_death
1.8048672770905136,-0.3980153330015006,-0.953961967513339,-2.1087709740940968,0.6716517291460855,0.008759795207876127,0.12138706263768856
1.8048672770905136,-0.3980153330015006,-0.953961967513339,-2.1087709740940968,0.6716517291460855,0.008759795207876127,0.12138706263768856
2.794581292122215,-1.1336590075821227,-1.0657462550623955,-4.882716203811506,0.3218534350916434,0.008070705410087128,0.007576406988248669
2.836897405374151,-1.151428007142334,-1.0559796205662173,-4.961352885445701,0.31618493250078133,0.008129472868502392,0.007003446559573228
2.359705214154393,-1.0722577008285874,-0.5683835184573103,-4.040767847668435,0.3422349803409422,0.011390711948731187,0.017583965423778443
2.1310802617500944,-0.21202882179824423,0.45571067629660045,-3.563171327083281,0.8089413820851985,0.01927787832787905,0.02834877875721115
1.747711618607405,0.17209388613718474,0.6385198547408811,-4.026133601128806,1.1877893449325065,0.02061419204726952,0.017843185628903857
1.8651649700143174,0.2092252333781691,0.587261080352199,-3.7142915587344283,1.232722617544042,0.020246198612117447,0.024372701627858658
1.8362171417014492,0.23080099943021667,0.5514966568951759,-3.8753195472829156,1.2596085516870652,0.01998620684832399,0.020747706940928187
1.8778968213463543,0.017759006817032023,0.6596127675404903,-3.9247440367058073,1.0179176356172477,0.02076396199564118,0.019747190780660836
1.559476054252032,0.5106720088750224,-0.19482972905694929,-5.364041528443859,1.6664106615119916,0.014220550807869235,0.0046819456023564875
1.3655150533231952,1.5334475969130934,0.09990756970576772,-6.224117215168433,4.634125911674639,0.016536118332036505,0.001981071903873639
1.4239951065302656,1.2378607277470164,0.3163532161226298,-5.472400304615573,3.4482288684078046,0.018220710273810767,0.004201136039737938
1.4108543061579417,1.1851429938434468,0.18782956466779094,-5.303218971973785,3.271154542985116,0.017224824392171625,0.004975551939193541
1.4070182437370797,1.3497872794877062,0.5408198160944855,-5.288184384316009,3.8566050644300454,0.019908097877965155,0.0050509224737062255
1.462354741055591,1.0411346664260246,1.1666905988188851,-4.279624810840559,2.832429053861761,0.02402020860953712,0.013847856677648365
1.3937727461333633,1.074472639958905,0.24900755198988153,-5.53909504635414,2.928448146713788,0.01770086463235032,0.003930081771365727
1.4329727980361133,1.2370537964812387,0.9676876426889784,-4.6122100791772205,3.4454475070569677,0.022826738216637717,0.009929848288114954
1.4039981261300796,1.1671756238564082,0.9848866414151968,-4.5747355668176795,3.2129053583748943,0.0229344178140403,0.010309024865855602
1.366867997106651,1.4213086096292609,1.0528960966496914,-4.68060239697737,4.142537859767497,0.023351915201555027,0.009273425920402296
1.418767397020115,1.2507981899046379,0.9379209949417978,-4.7041309654315375,3.4931300261312774,0.022638404780962112,0.009057782324532911
1.3875531112471942,1.3336816054530134,0.26629642147103655,-5.568198715682461,3.7949893535425034,0.017834778892111026,0.0038173503767413536
1.4107992575598234,0.9933668730700058,-0.056047088570190626,-6.185482569678293,2.7003107880467687,0.015308744680196664,0.002059107649924628
1.4241059981256878,1.0980953694197313,-0.02582349323226083,-6.061541159173349,2.998449642994076,0.015546651290975067,0.0023308059750647495
1.38624302377354,1.2229040910631388,0.377654962753327,-5.391118608675267,3.3970387324231095,0.0186891826019488,0.004556873125886713
